target,feature,importance_gain,importance_split
lumo,morgan_31,143.82012282311916,25
lumo,morgan_1855,143.1635652333498,22
lumo,morgan_879,142.9754412509501,19
lumo,desc_PEOE_VSA3,137.8915949612856,72
lumo,desc_SPS,128.0535075366497,116
lumo,desc_EState_VSA1,122.66140012443066,38
lumo,desc_PEOE_VSA11,121.55206184834242,86
lumo,desc_EState_VSA7,116.96040040254593,83
lumo,desc_NumAromaticCarbocycles,112.77336584031582,12
lumo,desc_MinPartialCharge,111.18113119527698,117
lumo,morgan_747,109.26141774654388,16
lumo,desc_fr_nitrile,105.10694116353989,15
lumo,morgan_1136,104.70488270372152,44
lumo,desc_SlogP_VSA4,101.91993688046932,57
lumo,desc_SlogP_VSA6,100.43345274031162,84
lumo,desc_FpDensityMorgan3,100.1938125602901,113
lumo,morgan_1384,100.00421839952469,12
lumo,desc_PEOE_VSA8,95.80854843184352,155
lumo,desc_fr_NH1,94.73687604814768,38
lumo,morgan_984,90.15515401959419,7
lumo,desc_NumHDonors,88.81584190577269,28
lumo,morgan_855,88.58381420373917,17
lumo,desc_Kappa3,88.27482017502189,103
lumo,desc_NHOHCount,87.06611575186253,40
lumo,desc_BCUT2D_CHGHI,86.96512471884489,133
lumo,desc_fr_aniline,85.27091174572706,17
lumo,desc_BertzCT,84.41060887649655,117
lumo,desc_NumAromaticRings,80.46649940311909,19
lumo,desc_EState_VSA6,80.16699948906898,112
lumo,morgan_803,80.14991810917854,18
lumo,desc_VSA_EState9,79.04806176573038,53
lumo,desc_BCUT2D_MWHI,78.92432735860348,111
lumo,morgan_926,78.18222431838512,15
lumo,desc_fr_pyridine,75.21460727602243,26
lumo,desc_EState_VSA5,74.84677106887102,100
lumo,morgan_753,74.53845345973969,5
lumo,morgan_656,73.40653160959482,35
lumo,desc_MolMR,70.78890766203403,62
lumo,desc_PEOE_VSA10,70.46865238249302,133
lumo,desc_SMR_VSA3,70.42895047739148,88
lumo,desc_MolLogP,69.93946749716997,105
lumo,desc_fr_nitroso,69.50403071194887,22
lumo,desc_EState_VSA8,69.2695067152381,105
lumo,desc_BCUT2D_LOGPLOW,69.03448540717363,118
lumo,desc_Chi4n,65.71494061127305,67
lumo,morgan_352,63.41236601769924,20
lumo,desc_VSA_EState7,62.23307840898633,127
lumo,morgan_84,60.22110605984926,26
lumo,desc_fr_Ar_NH,60.059583604335785,39
lumo,desc_SlogP_VSA5,57.887572564184666,106
lumo,desc_BCUT2D_MWLOW,57.48953464999795,125
lumo,desc_NumAliphaticRings,55.479221530258656,52
lumo,morgan_1604,55.346763134002686,19
lumo,desc_FpDensityMorgan2,55.32404162734747,88
lumo,desc_MaxAbsPartialCharge,55.197642266750336,81
lumo,desc_Phi,50.299246687442064,96
lumo,desc_PEOE_VSA9,46.98865506798029,153
lumo,morgan_1097,46.86730795353651,20
lumo,desc_BalabanJ,46.65968380123377,97
lumo,morgan_838,46.1599081158638,7
lumo,desc_fr_benzene,45.721844263374805,7
lumo,desc_Chi1n,45.27780166640878,49
lumo,morgan_45,44.23019341751933,25
lumo,desc_PEOE_VSA7,41.38099396973848,117
lumo,morgan_864,40.99418568611145,36
lumo,desc_Chi3n,40.80014183744788,54
lumo,desc_FpDensityMorgan1,39.97163721546531,118
lumo,desc_MinAbsEStateIndex,39.86095803976059,148
lumo,desc_fr_ArN,39.24563502520323,15
lumo,morgan_940,38.803340435028076,8
lumo,desc_Kappa2,38.793021220713854,74
lumo,desc_PEOE_VSA6,38.2411152869463,93
lumo,desc_BCUT2D_LOGPHI,37.38554432615638,130
lumo,desc_Chi0n,36.280627481639385,46
lumo,morgan_179,34.857436180114746,10
lumo,morgan_327,34.40884266793728,20
lumo,desc_PEOE_VSA14,33.99383194372058,37
lumo,desc_NumRotatableBonds,33.40060509368777,30
lumo,desc_EState_VSA2,33.35273578763008,95
lumo,desc_NumAtomStereoCenters,31.882601786404848,10
lumo,morgan_1171,31.14042153954506,5
lumo,desc_NumSaturatedHeterocycles,30.35367427766323,10
lumo,morgan_5,29.515779972076416,2
lumo,desc_SMR_VSA1,29.125877782702446,67
lumo,desc_SlogP_VSA2,28.951314993202686,91
lumo,morgan_1894,28.897190913558006,15
lumo,desc_SMR_VSA9,28.48983584344387,32
lumo,desc_EState_VSA4,27.410046610981226,80
lumo,morgan_1645,27.059260331094265,19
lumo,desc_fr_urea,26.494708448648453,9
lumo,morgan_1535,25.502536445856094,15
lumo,desc_Ipc,25.465426474809647,53
lumo,morgan_650,25.2326397895813,2
lumo,morgan_586,24.599052898585796,22
lumo,desc_NOCount,24.09268109500408,22
lumo,desc_fr_bicyclic,24.043576192110777,19
lumo,desc_Kappa1,22.823063775897026,50
lumo,desc_VSA_EState8,22.205345038324594,77
lumo,morgan_145,21.98364907503128,18
lumo,morgan_1542,21.302033960819244,16
lumo,desc_Chi1,21.29338478296995,49
lumo,desc_VSA_EState1,20.927920535206795,47
lumo,morgan_119,20.878631122410297,11
lumo,morgan_1380,20.631080478429794,7
lumo,morgan_798,19.872095361351967,6
lumo,morgan_432,19.661531046032906,17
lumo,morgan_1073,19.58831225708127,20
lumo,desc_EState_VSA3,19.468739684671164,71
lumo,morgan_1908,18.850348372012377,29
lumo,desc_fr_phenol_noOrthoHbond,18.733834758400917,20
lumo,desc_fr_Al_OH_noTert,18.173534065485,15
lumo,desc_Chi2n,17.8968111500144,44
lumo,morgan_1017,17.54781000316143,29
lumo,morgan_1854,17.155857801437378,3
lumo,morgan_1060,17.071288831532,8
lumo,desc_PEOE_VSA5,16.699859082698822,14
lumo,morgan_389,16.439301043748856,11
lumo,morgan_875,16.380085196346045,12
lumo,desc_LabuteASA,16.373998709023,46
lumo,morgan_750,16.28723945468664,15
lumo,desc_fr_ketone_Topliss,15.80037009716034,9
lumo,morgan_674,15.728840589523315,4
lumo,desc_SMR_VSA5,15.393619112670422,46
lumo,morgan_1071,15.04791397601366,12
lumo,desc_fr_aryl_methyl,14.815245095640421,20
lumo,morgan_588,14.789162769913673,14
lumo,desc_NumHeterocycles,14.469125106930733,11
lumo,desc_NumSaturatedRings,13.84832726418972,3
lumo,morgan_1063,13.616503924131393,12
lumo,desc_EState_VSA9,13.448799550533295,44
lumo,morgan_725,13.295775137841702,12
lumo,desc_HeavyAtomMolWt,12.987688425928354,31
lumo,desc_fr_guanido,12.713260132819414,16
lumo,morgan_1089,12.387127988040447,13
lumo,morgan_1609,12.317189931869507,6
lumo,desc_fr_ester,12.05508403107524,10
lumo,morgan_1457,11.814300894737244,9
lumo,morgan_1300,11.694552972912788,18
lumo,morgan_935,11.420955911278725,15
lumo,desc_SMR_VSA4,11.40398544818163,29
lumo,morgan_1618,11.385609604418278,24
lumo,desc_MaxEStateIndex,10.78605504333973,16
lumo,morgan_1452,10.734413973987103,9
lumo,morgan_1722,10.660318560898304,21
lumo,morgan_790,10.24252986907959,2
lumo,morgan_1079,10.233099937438965,1
lumo,desc_Chi0,10.170855060219765,33
lumo,morgan_846,10.102383896708488,15
lumo,morgan_692,10.04598393291235,11
lumo,morgan_1385,10.035037130117416,8
lumo,morgan_1686,10.003377974033356,4
lumo,morgan_890,9.977873489260674,19
lumo,morgan_289,9.938001036643982,6
lumo,morgan_1674,9.879100672900677,4
lumo,morgan_1666,9.87270326167345,16
lumo,morgan_684,9.621295880526304,21
lumo,morgan_328,9.170185953378677,9
lumo,morgan_364,9.081036027520895,5
lumo,morgan_468,9.073478937149048,9
lumo,morgan_807,8.949313998222351,5
lumo,morgan_799,8.937653973698616,7
lumo,morgan_1741,8.832973822951317,13
lumo,morgan_547,8.702941033989191,15
lumo,morgan_1344,8.699573114514351,19
lumo,morgan_1944,8.667253531515598,15
lumo,morgan_1993,8.630103096365929,9
lumo,desc_NumValenceElectrons,8.600270330905914,15
lumo,morgan_1912,8.523088946938515,11
lumo,morgan_413,8.453812435269356,17
lumo,morgan_927,8.375983983278275,10
lumo,morgan_979,8.27719496190548,11
lumo,desc_fr_C_O,8.148572072386742,7
lumo,morgan_1128,7.887589976191521,19
lumo,morgan_1386,7.88354717195034,18
lumo,desc_fr_phenol,7.880544006824493,6
lumo,morgan_881,7.77644681930542,7
lumo,morgan_1424,7.716678541153669,20
lumo,morgan_1400,7.579130329191685,18
lumo,morgan_523,7.458800669759512,18
lumo,morgan_94,7.453412055969238,10
lumo,morgan_835,7.2541511952877045,2
lumo,desc_NumAliphaticHeterocycles,7.077045775949955,13
lumo,morgan_1991,7.0462100356817245,9
lumo,morgan_751,6.8000278621912,5
lumo,morgan_309,6.653058022260666,11
lumo,morgan_1049,6.57174701243639,10
lumo,morgan_961,6.366310119628906,2
lumo,morgan_1755,6.319234222173691,12
lumo,morgan_1114,6.194864846765995,6
lumo,morgan_1766,6.034037463366985,10
lumo,morgan_1468,5.846839904785156,1
lumo,morgan_1511,5.778752908110619,12
lumo,morgan_130,5.741032876074314,12
lumo,desc_fr_Nhpyrrole,5.710914790630341,3
lumo,desc_Chi0v,5.639779195189476,5
lumo,morgan_564,5.526511024683714,14
lumo,morgan_1280,5.50689560174942,14
lumo,morgan_1313,5.433819934725761,5
lumo,morgan_1943,5.407375320792198,15
lumo,morgan_611,5.350747138261795,5
lumo,morgan_1683,5.326328992843628,11
lumo,morgan_54,5.110401071608067,14
lumo,morgan_1416,5.087490268051624,9
lumo,morgan_1825,5.062471941113472,4
lumo,morgan_1582,5.0490100383758545,2
lumo,morgan_342,5.04252965003252,13
lumo,morgan_446,4.974038153886795,2
lumo,desc_Chi4v,4.920693960040808,9
lumo,morgan_25,4.887249946594238,1
lumo,morgan_786,4.793707840144634,16
lumo,morgan_865,4.744998417794704,10
lumo,desc_MolWt,4.721558813005686,27
lumo,morgan_600,4.635540179908276,7
lumo,morgan_1487,4.632321126759052,8
lumo,morgan_1671,4.612988725304604,11
lumo,morgan_1985,4.577353980392218,13
lumo,morgan_797,4.57623665034771,16
lumo,morgan_1937,4.539475046098232,8
lumo,morgan_500,4.530751951038837,7
lumo,morgan_91,4.479626603424549,12
lumo,desc_NumAliphaticCarbocycles,4.478495799005032,7
lumo,desc_fr_Al_OH,4.474246505647898,13
lumo,morgan_959,4.456779144704342,14
lumo,morgan_1742,4.4132291078567505,6
lumo,morgan_89,4.3597680404782295,10
lumo,morgan_818,4.291709415614605,24
lumo,morgan_1062,4.179138209670782,9
lumo,desc_fr_hdrzine,4.149792015552521,3
lumo,desc_NumSpiroAtoms,4.046768069267273,6
lumo,morgan_1409,3.9604299068450928,1
lumo,desc_RingCount,3.9271040558815002,4
lumo,morgan_1724,3.9240519404411316,7
lumo,morgan_914,3.8970412351191044,16
lumo,morgan_779,3.7849226221442223,16
lumo,morgan_897,3.7819832749664783,17
lumo,morgan_853,3.743324041366577,9
lumo,morgan_1183,3.6529430150985718,14
lumo,morgan_1808,3.642940044403076,1
lumo,morgan_1518,3.6359640061855316,4
lumo,morgan_1257,3.6162820160388947,3
lumo,morgan_1788,3.594118617475033,16
lumo,morgan_771,3.529948055744171,7
lumo,morgan_774,3.522054247558117,12
lumo,morgan_1178,3.49093771725893,10
lumo,morgan_1224,3.480798713862896,11
lumo,desc_fr_COO,3.323795709758997,7
lumo,desc_fr_C_O_noCOO,3.2434939593076706,9
lumo,morgan_1522,3.237322010099888,10
lumo,morgan_569,3.211322993040085,3
lumo,morgan_61,3.196605883538723,11
lumo,morgan_2029,3.189159158617258,7
lumo,morgan_137,3.1749412901699543,15
lumo,morgan_7,3.1699619218707085,7
lumo,morgan_504,3.1661910116672516,4
lumo,morgan_8,3.163109101355076,14
lumo,morgan_482,3.1582841835916042,13
lumo,morgan_1338,3.1430769935250282,8
lumo,morgan_401,3.1076902225613594,11
lumo,morgan_1884,3.0864628851413727,9
lumo,morgan_1693,3.0600852221250534,5
lumo,morgan_1607,3.046929880976677,9
lumo,desc_fr_methoxy,3.034339040517807,2
lumo,morgan_1649,3.0194788090884686,17
lumo,morgan_1738,2.9772696904838085,15
lumo,morgan_2021,2.9345403015613556,11
lumo,desc_fr_oxazole,2.9307999573647976,13
lumo,morgan_2022,2.9098350033164024,7
lumo,morgan_1895,2.8922090008854866,10
lumo,morgan_1387,2.8716777563095093,9
lumo,morgan_315,2.838901162147522,12
lumo,morgan_1896,2.8333781249821186,7
lumo,morgan_917,2.824033036828041,8
lumo,morgan_212,2.795214004814625,14
lumo,morgan_1448,2.766029953956604,2
lumo,morgan_1862,2.696432113647461,2
lumo,morgan_203,2.69378799200058,4
lumo,desc_NumUnspecifiedAtomStereoCenters,2.6504495702683926,14
lumo,morgan_1258,2.6394969671964645,6
lumo,morgan_728,2.6319240629673004,2
lumo,morgan_80,2.627707988023758,9
lumo,morgan_1113,2.614684570580721,17
lumo,morgan_1135,2.5943989790976048,9
lumo,morgan_710,2.571847625076771,7
lumo,morgan_1184,2.5232969895005226,8
lumo,morgan_983,2.5049116127192974,7
lumo,morgan_2030,2.4753031879663467,14
lumo,morgan_1087,2.464762717485428,5
lumo,morgan_302,2.435739740729332,11
lumo,desc_fr_oxime,2.4277960509061813,4
lumo,morgan_343,2.426844984292984,4
lumo,morgan_847,2.4009496867656708,14
lumo,morgan_2006,2.3712895289063454,13
lumo,morgan_723,2.3368877172470093,14
lumo,morgan_255,2.325934022665024,3
lumo,morgan_1973,2.308240305632353,11
lumo,morgan_1917,2.2761124595999718,7
lumo,morgan_1750,2.2734169512987137,3
lumo,morgan_1484,2.254652187228203,19
lumo,morgan_325,2.249220173805952,13
lumo,morgan_69,2.247036211192608,10
lumo,morgan_496,2.243319183588028,8
lumo,morgan_36,2.207687832415104,3
lumo,morgan_1199,2.1883306950330734,9
lumo,morgan_1970,2.1735470816493034,7
lumo,morgan_813,2.1715787053108215,11
lumo,morgan_1989,2.1624236553907394,10
lumo,morgan_1232,2.0721410363912582,4
lumo,morgan_816,2.060553878545761,8
lumo,morgan_189,2.0393166840076447,13
lumo,morgan_542,2.0387230217456818,4
lumo,morgan_330,2.0202229991555214,9
lumo,morgan_1441,2.0139000415802,1
lumo,morgan_1009,1.9776687920093536,11
lumo,morgan_931,1.9736029505729675,2
lumo,morgan_1745,1.9625600576400757,1
lumo,morgan_20,1.9499866887927055,11
lumo,morgan_1984,1.910570040345192,5
lumo,morgan_107,1.8998999893665314,6
lumo,morgan_1663,1.896614208817482,6
lumo,morgan_964,1.8942160457372665,6
lumo,morgan_552,1.8860189765691757,5
lumo,morgan_68,1.8827550113201141,7
lumo,morgan_305,1.8818199634552002,1
lumo,morgan_456,1.8803800791502,5
lumo,desc_fr_para_hydroxylation,1.8475173935294151,10
lumo,morgan_1734,1.8350947424769402,5
lumo,morgan_1873,1.8104000091552734,1
lumo,morgan_1123,1.8065610229969025,5
lumo,morgan_1208,1.800581693649292,15
lumo,desc_fr_hdrzone,1.7999079897999763,5
lumo,morgan_1827,1.7688080072402954,2
lumo,morgan_617,1.7533829659223557,5
lumo,morgan_970,1.7508589774370193,6
lumo,morgan_1279,1.7500900030136108,1
lumo,morgan_744,1.7395032830536366,9
lumo,morgan_1083,1.7373139783740044,4
lumo,morgan_93,1.7119121886789799,12
lumo,morgan_242,1.7077399492263794,1
lumo,morgan_828,1.685085467994213,8
lumo,morgan_905,1.6698845103383064,6
lumo,morgan_1990,1.6661721542477608,4
lumo,morgan_709,1.6595959216356277,7
lumo,morgan_526,1.656517393887043,6
lumo,morgan_1458,1.6553936079144478,9
lumo,morgan_1778,1.6471474431455135,9
lumo,morgan_635,1.6395256221294403,11
lumo,morgan_1101,1.6287529915571213,3
lumo,morgan_1291,1.6278090253472328,4
lumo,morgan_1057,1.6268715262413025,7
lumo,morgan_1372,1.6042920872569084,10
lumo,morgan_2000,1.6009700298309326,1
lumo,morgan_1657,1.600528210401535,10
lumo,morgan_1267,1.5946569666266441,5
lumo,morgan_956,1.5908146128058434,8
lumo,morgan_1078,1.5906492993235588,6
lumo,desc_fr_N_O,1.590401653200388,7
lumo,morgan_1696,1.5662200450897217,1
lumo,morgan_1574,1.5613699555397034,3
lumo,morgan_1979,1.5543193072080612,10
lumo,morgan_470,1.5486166886985302,7
lumo,morgan_1647,1.5354220122098923,6
lumo,morgan_1692,1.5296972170472145,10
lumo,desc_ExactMolWt,1.5081829950213432,6
lumo,morgan_1939,1.4877060055732727,6
lumo,morgan_1425,1.4876942783594131,9
lumo,morgan_1093,1.4678771123290062,9
lumo,morgan_1733,1.4677889943122864,5
lumo,morgan_1120,1.4623889923095703,5
lumo,morgan_1216,1.4609689079225063,11
lumo,morgan_1152,1.4608139991760254,5
lumo,morgan_1974,1.4557467252016068,9
lumo,morgan_1820,1.4518680274486542,6
lumo,morgan_1333,1.4414870142936707,4
lumo,morgan_1731,1.4165799617767334,1
lumo,morgan_1434,1.409565418958664,9
lumo,desc_NumSaturatedCarbocycles,1.4080189913511276,6
lumo,morgan_1,1.4037760198116302,4
lumo,desc_Chi1v,1.4025869742035866,4
lumo,morgan_1782,1.4008445031940937,11
lumo,morgan_546,1.3969071842730045,5
lumo,morgan_231,1.3965492025017738,6
lumo,morgan_111,1.3798962011933327,7
lumo,morgan_1852,1.3659730181097984,4
lumo,morgan_745,1.3546479940414429,5
lumo,morgan_1294,1.349581517279148,7
lumo,morgan_1039,1.346598394215107,8
lumo,morgan_278,1.344270996749401,5
lumo,morgan_1503,1.3323136642575264,7
lumo,morgan_1922,1.3211680054664612,5
lumo,morgan_530,1.3199446946382523,9
lumo,morgan_1665,1.3165969997644424,6
lumo,morgan_1785,1.3094931356608868,6
lumo,morgan_1602,1.2999450266361237,2
lumo,morgan_140,1.2996180057525635,3
lumo,morgan_1697,1.2928354889154434,9
lumo,morgan_823,1.291907012462616,2
lumo,morgan_1847,1.2829230055212975,8
lumo,morgan_538,1.2777260802686214,7
lumo,morgan_1476,1.2751350104808807,2
lumo,morgan_1390,1.2737373933196068,4
lumo,morgan_166,1.2728930115699768,5
lumo,morgan_1562,1.2708698064088821,6
lumo,desc_Chi3v,1.2502129077911377,7
lumo,morgan_1236,1.2414365038275719,6
lumo,morgan_841,1.2381922379136086,3
lumo,morgan_2032,1.2133333832025528,10
lumo,morgan_758,1.2015396878123283,4
lumo,morgan_1466,1.1905659437179565,2
lumo,morgan_95,1.1887470036745071,4
lumo,morgan_641,1.183012805879116,4
lumo,morgan_136,1.1652799844741821,1
lumo,morgan_1860,1.164609882980585,7
lumo,morgan_1737,1.1643887758255005,4
lumo,desc_fr_Ar_COO,1.1640239655971527,3
lumo,morgan_613,1.1631581038236618,7
lumo,morgan_1088,1.1618390902876854,6
lumo,morgan_106,1.1588870957493782,7
lumo,morgan_213,1.155695989727974,3
lumo,morgan_1529,1.1451404988765717,8
lumo,desc_NumHeteroatoms,1.1363559812307358,2
lumo,morgan_48,1.1185636967420578,9
lumo,morgan_474,1.1157419979572296,5
lumo,morgan_304,1.1088327951729298,10
lumo,morgan_57,1.102925207465887,7
lumo,desc_fr_Ar_OH,1.075974002480507,3
lumo,morgan_776,1.0726365968585014,10
lumo,morgan_1877,1.0593527145683765,8
lumo,morgan_1204,1.0552890002727509,2
lumo,morgan_1243,1.0552120059728622,4
lumo,morgan_408,1.0524698980152607,7
lumo,morgan_2012,1.0516490042209625,3
lumo,morgan_977,1.0270299911499023,1
lumo,morgan_1099,1.0148239880800247,3
lumo,morgan_915,1.0053301081061363,8
lumo,morgan_783,0.9952130168676376,3
lumo,morgan_396,0.9915870130062103,3
lumo,morgan_736,0.9854390025138855,2
lumo,morgan_1145,0.984567679464817,6
lumo,morgan_1277,0.9803796112537384,7
lumo,morgan_147,0.9733990132808685,5
lumo,morgan_653,0.9727799892425537,3
lumo,morgan_115,0.9686390981078148,7
lumo,morgan_253,0.9673839882016182,5
lumo,morgan_1828,0.9649650007486343,5
lumo,morgan_497,0.9593931771814823,6
lumo,morgan_1301,0.9564700275659561,2
lumo,morgan_434,0.9518130123615265,4
lumo,morgan_645,0.9230510145425797,3
lumo,morgan_376,0.9189620092511177,4
lumo,morgan_1274,0.9088106974959373,6
lumo,morgan_1471,0.908000398427248,10
lumo,morgan_1715,0.895838800817728,9
lumo,morgan_1064,0.8940128982067108,6
lumo,morgan_209,0.8870357982814312,8
lumo,morgan_1525,0.8752284981310368,7
lumo,morgan_667,0.8709899187088013,3
lumo,morgan_387,0.8697070181369781,3
lumo,morgan_102,0.8694262877106667,5
lumo,morgan_903,0.8645710907876492,6
lumo,morgan_170,0.8636368066072464,11
lumo,morgan_1219,0.8629796952009201,5
lumo,morgan_718,0.8573089987039566,4
lumo,morgan_1866,0.843999981880188,1
lumo,morgan_1929,0.843165285885334,7
lumo,morgan_1289,0.8409890234470367,2
lumo,morgan_900,0.838785395026207,5
lumo,morgan_417,0.8375810086727142,5
lumo,morgan_361,0.8117190152406693,2
lumo,morgan_485,0.8100239932537079,2
lumo,morgan_1090,0.8084194138646126,10
lumo,morgan_13,0.8079580217599869,2
lumo,morgan_516,0.8031120300292969,4
lumo,morgan_1794,0.8019863143563271,2
lumo,morgan_1495,0.7930900007486343,7
lumo,morgan_658,0.7908410131931305,2
lumo,morgan_1440,0.7880139946937561,1
lumo,morgan_191,0.7867961041629314,6
lumo,morgan_687,0.7844685912132263,5
lumo,morgan_527,0.7817370928823948,8
lumo,morgan_1540,0.7797379903495312,9
lumo,morgan_981,0.775598805397749,10
lumo,morgan_849,0.7722864076495171,2
lumo,morgan_2017,0.7703499868512154,3
lumo,morgan_1119,0.7681240811944008,4
lumo,morgan_2037,0.7564396113157272,5
lumo,morgan_139,0.7556433007121086,5
lumo,morgan_473,0.7501481100916862,4
lumo,morgan_1041,0.7464060187339783,1
lumo,morgan_960,0.7435429021716118,4
lumo,morgan_1034,0.7390880063176155,5
lumo,morgan_486,0.7367159798741341,3
lumo,morgan_1906,0.7359299995005131,9
lumo,morgan_487,0.7311230935156345,6
lumo,morgan_173,0.7271101921796799,4
lumo,morgan_1634,0.7176870107650757,1
lumo,morgan_283,0.712353989481926,5
lumo,morgan_1792,0.7064929902553558,3
lumo,morgan_288,0.7059665136039257,7
lumo,morgan_992,0.7036725915968418,5
lumo,morgan_857,0.7032729983329773,2
lumo,morgan_225,0.7023066058754921,8
lumo,morgan_1203,0.7022411972284317,5
lumo,morgan_1388,0.6983633041381836,4
lumo,morgan_1655,0.6948859989643097,2
lumo,morgan_458,0.6919739842414856,1
lumo,morgan_1167,0.6865771003067493,4
lumo,morgan_347,0.6839519999921322,7
lumo,desc_Chi2v,0.6832220107316971,3
lumo,morgan_294,0.6751653105020523,5
lumo,morgan_1730,0.6730789914727211,3
lumo,morgan_186,0.6710792891681194,3
lumo,morgan_12,0.6710243038833141,9
lumo,morgan_1195,0.6671059876680374,2
lumo,morgan_2036,0.6605814062058926,6
lumo,morgan_1447,0.6589430123567581,2
lumo,morgan_1297,0.6581910103559494,5
lumo,morgan_1321,0.6530657932162285,5
lumo,morgan_695,0.6489549949765205,4
lumo,morgan_489,0.6479929983615875,2
lumo,morgan_322,0.6474999934434891,3
lumo,morgan_1502,0.6449862010776997,4
lumo,morgan_83,0.6435252130031586,4
lumo,morgan_132,0.6415751203894615,4
lumo,morgan_1463,0.6386321112513542,4
lumo,morgan_159,0.6383562982082367,7
lumo,morgan_56,0.6375986859202385,5
lumo,morgan_591,0.6326499953866005,4
lumo,morgan_149,0.6322701089084148,5
lumo,morgan_491,0.6319701001048088,6
lumo,morgan_1628,0.6316113024950027,8
lumo,morgan_606,0.6308540031313896,4
lumo,morgan_589,0.6307719945907593,1
lumo,morgan_1438,0.6224549040198326,7
lumo,morgan_1581,0.6219509840011597,1
lumo,morgan_898,0.6179109960794449,3
lumo,morgan_1320,0.6038763001561165,8
lumo,morgan_608,0.6035420037806034,6
lumo,morgan_1597,0.6006720066070557,3
lumo,morgan_1229,0.5975640118122101,4
lumo,morgan_1677,0.5819613002240658,7
lumo,morgan_1394,0.5793760977685452,7
lumo,morgan_1112,0.5703793838620186,6
lumo,morgan_1019,0.5703790038824081,2
lumo,morgan_1978,0.5689059942960739,3
lumo,morgan_844,0.5665856003761292,7
lumo,morgan_1014,0.5548660010099411,4
lumo,morgan_1230,0.5516743063926697,7
lumo,morgan_1316,0.5461358837783337,4
lumo,morgan_1656,0.5456089898943901,3
lumo,morgan_2014,0.545122604817152,8
lumo,morgan_576,0.5433520972728729,5
lumo,morgan_2010,0.5423664972186089,5
lumo,morgan_556,0.5406243056058884,7
lumo,morgan_639,0.5383302979171276,6
lumo,morgan_205,0.5382386967539787,5
lumo,morgan_224,0.5380709767341614,1
lumo,morgan_194,0.5368329882621765,1
lumo,morgan_385,0.5269140005111694,3
lumo,morgan_794,0.5259167030453682,4
lumo,morgan_1066,0.5160210132598877,1
lumo,morgan_1221,0.5145410001277924,2
lumo,morgan_199,0.5113374963402748,5
lumo,morgan_1317,0.5053057931363583,7
lumo,morgan_23,0.4997680075466633,7
lumo,morgan_1920,0.4987318068742752,6
lumo,morgan_416,0.4970300942659378,3
lumo,morgan_1956,0.49217040091753006,3
lumo,morgan_281,0.49157600849866867,3
lumo,morgan_318,0.48836399614810944,2
lumo,morgan_1524,0.4852670133113861,1
lumo,morgan_1295,0.4848270118236542,1
lumo,morgan_114,0.4793429933488369,4
lumo,morgan_1500,0.4791649878025055,1
lumo,morgan_1013,0.47905998677015305,2
lumo,morgan_1096,0.471854992210865,3
lumo,morgan_81,0.4693809971213341,3
lumo,morgan_1998,0.46850699931383133,3
lumo,morgan_1061,0.4679960086941719,3
lumo,morgan_2023,0.467621099203825,7
lumo,morgan_860,0.4634920060634613,1
lumo,morgan_997,0.4634645879268646,3
lumo,morgan_430,0.4599343091249466,5
lumo,morgan_976,0.45830199122428894,1
lumo,morgan_1357,0.45722299814224243,1
lumo,morgan_1849,0.45673200488090515,2
lumo,morgan_52,0.45671939104795456,5
lumo,morgan_1104,0.45477399230003357,2
lumo,morgan_1269,0.4529469907283783,1
lumo,morgan_644,0.4488631971180439,5
lumo,morgan_1166,0.44501399993896484,1
lumo,desc_fr_amidine,0.4350699931383133,2
lumo,morgan_1475,0.43401800096035004,2
lumo,morgan_1653,0.4269599914550781,2
lumo,morgan_1859,0.42691198736429214,2
lumo,morgan_1366,0.42319999635219574,2
lumo,morgan_1478,0.4208373948931694,5
lumo,morgan_409,0.4163433909416199,4
lumo,morgan_371,0.4128260016441345,1
lumo,morgan_1506,0.40899279713630676,6
lumo,morgan_344,0.407104205340147,4
lumo,morgan_227,0.4070109948515892,2
lumo,morgan_1365,0.40659299492836,2
lumo,morgan_872,0.40628978982567787,5
lumo,morgan_218,0.405610591173172,3
lumo,morgan_843,0.40529900789260864,2
lumo,morgan_1431,0.3957020044326782,1
lumo,morgan_760,0.3953789919614792,2
lumo,morgan_307,0.3896379917860031,2
lumo,morgan_2033,0.3892259895801544,1
lumo,morgan_1638,0.3887549936771393,1
lumo,morgan_508,0.38753030449151993,6
lumo,morgan_1133,0.38644400984048843,3
lumo,morgan_1775,0.38572700321674347,2
lumo,morgan_1590,0.3836517967283726,7
lumo,morgan_831,0.3832869976758957,2
lumo,morgan_357,0.38001400232315063,2
lumo,morgan_1008,0.3782320022583008,3
lumo,morgan_1146,0.3695588894188404,3
lumo,morgan_1760,0.36901789903640747,3
lumo,morgan_1290,0.3687039911746979,2
lumo,morgan_1392,0.3579967990517616,5
lumo,morgan_1261,0.35677848756313324,3
lumo,morgan_690,0.3567044027149677,5
lumo,morgan_1202,0.35497260093688965,6
lumo,morgan_380,0.35366980358958244,5
lumo,morgan_1933,0.3536023944616318,5
lumo,morgan_1240,0.3508308008313179,2
lumo,morgan_729,0.34987250715494156,3
lumo,morgan_741,0.3481220006942749,2
lumo,morgan_2028,0.34658050164580345,5
lumo,morgan_738,0.34062449634075165,2
lumo,morgan_379,0.3401690125465393,1
lumo,morgan_461,0.339961901307106,3
lumo,morgan_1587,0.3391091078519821,5
